CustomerId,Recency,Frequency,Monetary_Total,Monetary_Mean,Monetary_Std,ChannelId,Cluster,Risk_Label
CustomerId_3339,35,3,1000.0,333.3333333333333,1154.7005383792516,ChannelId_3,0,0
CustomerId_334,60,33,200000.0,6060.606060606061,9323.087585194731,ChannelId_3,2,1
CustomerId_3340,4,13,45384.0,3491.076923076923,9054.521802774738,ChannelId_3,1,0
CustomerId_3341,15,9,-4000.0,-444.44444444444446,3320.8098075285457,ChannelId_5,1,0
CustomerId_3343,22,1,1000.0,1000.0,0.0,ChannelId_3,1,0
CustomerId_3344,11,9,40000.0,4444.444444444444,6463.573143221772,ChannelId_3,1,0
CustomerId_3345,0,5,990.0,198.0,758.959814482954,ChannelId_3,1,0
CustomerId_3346,4,8,60000.0,7500.0,12247.44871391589,ChannelId_3,1,0
CustomerId_3347,33,2,3000.0,1500.0,707.1067811865476,ChannelId_3,0,0
CustomerId_3349,57,10,22856.0,2285.6,4765.9097580863,ChannelId_3,2,1
CustomerId_335,7,106,798472.75,7532.76179245283,21925.09462835588,ChannelId_3,1,0
CustomerId_3352,4,18,90000.0,5000.0,6287.241983947006,ChannelId_3,1,0
CustomerId_3353,0,161,149242.0,926.9689440993789,2567.6175543253134,ChannelId_3,1,0
CustomerId_3354,4,5,13800.0,2760.0,6854.779354581736,ChannelId_2,1,0
CustomerId_3355,4,5,20000.0,4000.0,6745.368781616021,ChannelId_3,1,0
CustomerId_3356,37,1,5000.0,5000.0,0.0,ChannelId_3,0,0
CustomerId_3357,12,6,5960.0,993.3333333333334,1271.3247683682823,ChannelId_3,1,0
CustomerId_3359,2,3,-525.0,-175.0,761.1668673819164,ChannelId_2,1,0
CustomerId_336,0,37,134560.0,3636.7567567567567,5583.145794887232,ChannelId_3,1,0
CustomerId_3360,46,6,19000.0,3166.6666666666665,7626.707459098367,ChannelId_2,0,0
CustomerId_3361,39,2,2000.0,1000.0,0.0,ChannelId_3,0,0
CustomerId_3363,1,36,72350.5,2009.736111111111,2682.5876513069325,ChannelId_3,1,0
CustomerId_3364,34,1,2000.0,2000.0,0.0,ChannelId_3,0,0
CustomerId_3365,0,5,21980.0,4396.0,4398.190537027699,ChannelId_3,1,0
CustomerId_3366,5,7,57300.0,8185.714285714285,10028.696919578431,ChannelId_3,1,0
CustomerId_337,43,7,192400.0,27485.714285714286,36288.44759109197,ChannelId_3,0,0
CustomerId_3371,0,299,1251763.68,4186.5006020066885,10716.558736491084,ChannelId_3,1,0
CustomerId_3373,55,12,32000.0,2666.6666666666665,5484.744683430966,ChannelId_3,0,0
CustomerId_3374,4,94,325308.0,3460.723404255319,6491.115992331208,ChannelId_3,1,0
CustomerId_3375,41,1,300.0,300.0,0.0,ChannelId_3,0,0
CustomerId_3376,67,2,2000.0,1000.0,0.0,ChannelId_3,2,1
CustomerId_3377,74,5,1950.0,390.0,900.2777349240622,ChannelId_3,2,1
CustomerId_3378,64,1,80000.0,80000.0,0.0,ChannelId_1,2,1
CustomerId_3379,8,44,94320.0,2143.6363636363635,3268.6965547476298,ChannelId_3,1,0
CustomerId_338,37,2,55000.0,27500.0,31819.80515339464,ChannelId_3,0,0
CustomerId_3380,18,5,20000.0,4000.0,6745.368781616021,ChannelId_3,1,0
CustomerId_3381,37,3,0.0,0.0,866.0254037844386,ChannelId_3,0,0
CustomerId_3385,23,24,288382.0,12015.916666666666,8893.301875772755,ChannelId_3,1,0
CustomerId_3386,63,6,2930.0,488.3333333333333,1055.6593516218509,ChannelId_2,2,1
CustomerId_3387,72,4,8000.0,2000.0,0.0,ChannelId_3,2,1
CustomerId_3388,11,5,19000.0,3800.0,6685.805860178712,ChannelId_3,1,0
CustomerId_3389,1,96,167700.0,1746.875,1746.4691071144841,ChannelId_3,1,0
CustomerId_3390,0,58,45720.0,788.2758620689655,912.3608049201299,ChannelId_3,1,0
CustomerId_3391,3,121,222134.0,1835.8181818181818,3354.2311339560365,ChannelId_3,1,0
CustomerId_3392,24,6,1490.0,248.33333333333334,689.9396108839285,ChannelId_3,0,0
CustomerId_3397,0,19,36318.0,1911.4736842105262,3056.8642496741118,ChannelId_2,1,0
CustomerId_3398,85,16,44880.0,2805.0,2848.7704950264656,ChannelId_3,2,1
CustomerId_3399,4,45,46135.0,1025.2222222222222,1032.8809860352408,ChannelId_3,1,0
CustomerId_340,42,9,7790.0,865.5555555555555,953.4032608386536,ChannelId_3,0,0
CustomerId_3400,78,2,490.0,245.0,360.62445840513925,ChannelId_2,2,1
CustomerId_3401,2,16,51922.0,3245.125,8684.338085503889,ChannelId_2,1,0
CustomerId_3402,8,2,3000.0,1500.0,707.1067811865476,ChannelId_3,1,0
CustomerId_3403,10,26,58661.2,2256.2,4513.484147751047,ChannelId_3,1,0
CustomerId_3404,56,6,6940.0,1156.6666666666667,2143.5826708262657,ChannelId_2,0,0
CustomerId_3405,8,189,226930.0,1200.6878306878307,4237.97470232703,ChannelId_3,1,0
CustomerId_3407,47,13,28560.0,2196.923076923077,3767.486749844836,ChannelId_3,0,0
CustomerId_3408,46,6,19000.0,3166.6666666666665,7626.707459098367,ChannelId_2,0,0
CustomerId_341,1,34,225587.0,6634.911764705882,12639.751254667053,ChannelId_3,1,0
CustomerId_3410,47,6,4900.0,816.6666666666666,1732.2432469681235,ChannelId_2,0,0
CustomerId_3412,67,6,19000.0,3166.6666666666665,7626.707459098367,ChannelId_2,2,1
CustomerId_3413,76,6,10350.0,1725.0,1903.0895932666965,ChannelId_3,2,1
CustomerId_3414,82,1,1000.0,1000.0,0.0,ChannelId_3,2,1
CustomerId_3415,4,471,1388920.0,2948.8747346072187,7520.816917150456,ChannelId_3,1,0
CustomerId_3416,83,4,3800.0,950.0,1212.4355652982142,ChannelId_2,2,1
CustomerId_3417,47,5,19000.0,3800.0,6685.805860178712,ChannelId_3,0,0
CustomerId_3418,5,5,20000.0,4000.0,6745.368781616021,ChannelId_3,1,0
CustomerId_3419,0,67,104785.0,1563.955223880597,3529.2176076585506,ChannelId_3,1,0
CustomerId_3420,0,22,50000.0,2272.7272727272725,5649.96264784803,ChannelId_3,1,0
CustomerId_3421,19,1,100000.0,100000.0,0.0,ChannelId_3,1,0
CustomerId_3422,0,131,204271.7,1559.3259541984735,2760.753286238204,ChannelId_3,1,0
CustomerId_3424,50,2,1000.0,500.0,0.0,ChannelId_3,0,0
CustomerId_3425,61,1,1000.0,1000.0,0.0,ChannelId_3,2,1
CustomerId_3426,59,1,2000.0,2000.0,0.0,ChannelId_3,2,1
CustomerId_3427,2,116,248647.0,2143.5086206896553,4533.80335680606,ChannelId_3,1,0
CustomerId_3428,87,7,19900.0,2842.8571428571427,190.23794624226838,ChannelId_3,2,1
CustomerId_343,11,18,80000.0,4444.444444444444,6166.5341798168665,ChannelId_3,1,0
CustomerId_3430,1,21,66805.0,3181.190476190476,6311.973127470107,ChannelId_3,1,0
CustomerId_3431,7,8,8000.0,1000.0,1065.9502802663922,ChannelId_3,1,0
CustomerId_3432,58,98,109355.67,1115.8741836734694,3679.5983901087043,ChannelId_3,2,1
CustomerId_3433,54,24,37103.1,1545.9624999999999,2484.1292217337927,ChannelId_3,0,0
CustomerId_3434,46,6,19000.0,3166.6666666666665,7626.707459098367,ChannelId_2,0,0
CustomerId_3435,3,4,16800.0,4200.0,4415.125517279586,ChannelId_3,1,0
CustomerId_3436,69,7,5244.0,749.1428571428571,1311.6843406566268,ChannelId_3,2,1
CustomerId_3437,46,6,19000.0,3166.6666666666665,7626.707459098367,ChannelId_2,0,0
CustomerId_3438,3,35,40585.0,1159.5714285714287,1859.3639691431852,ChannelId_3,1,0
CustomerId_3439,0,37,130000.0,3513.5135135135133,7198.771583562873,ChannelId_3,1,0
CustomerId_3440,13,22,19350.0,879.5454545454545,1216.1276455275781,ChannelId_3,1,0
CustomerId_3441,75,7,15999.0,2285.5714285714284,3965.4798724804564,ChannelId_3,2,1
CustomerId_3442,0,130,194956.0,1499.6615384615384,2485.054444067999,ChannelId_3,1,0
CustomerId_3443,89,3,1980.0,660.0,588.8972745734183,ChannelId_3,2,1
CustomerId_3444,50,29,10941.0,377.2758620689655,824.3697981121147,ChannelId_3,0,0
CustomerId_3445,5,54,26460.0,490.0,537.8494914673603,ChannelId_3,1,0
CustomerId_3447,4,21,37394.0,1780.6666666666667,2895.3927079643845,ChannelId_3,1,0
CustomerId_3448,63,1,1000.0,1000.0,0.0,ChannelId_3,2,1
CustomerId_3449,10,18,9755.0,541.9444444444445,677.8949660288977,ChannelId_3,1,0
CustomerId_345,8,5,2950.0,590.0,436.4630568559039,ChannelId_3,1,0
CustomerId_3451,0,7,30800.0,4400.0,8480.566018845677,ChannelId_3,1,0
CustomerId_3452,1,130,499238.0,3840.2923076923075,6555.222211296522,ChannelId_3,1,0
CustomerId_3453,2,37,21945.0,593.1081081081081,768.8315009655086,ChannelId_3,1,0
CustomerId_3454,5,86,334400.0,3888.3720930232557,5508.676548749387,ChannelId_3,1,0
CustomerId_3456,69,1,1000.0,1000.0,0.0,ChannelId_3,2,1
CustomerId_3457,72,3,18356.0,6118.666666666667,12022.905028874398,ChannelId_2,2,1
CustomerId_3458,81,2,3000.0,1500.0,707.1067811865476,ChannelId_3,2,1
CustomerId_3459,20,10,-3540.0,-354.0,3785.904265972809,ChannelId_3,1,0
CustomerId_3461,0,11,2390.0,217.27272727272728,522.9309879724266,ChannelId_3,1,0
CustomerId_3462,57,7,5940.0,848.5714285714286,1255.8586514337323,ChannelId_3,2,1
CustomerId_3463,23,117,346790.0,2964.017094017094,7323.557179289718,ChannelId_3,1,0
CustomerId_3464,15,20,111825.0,5591.25,6747.6276289093685,ChannelId_3,1,0
CustomerId_3465,32,6,20000.0,3333.3333333333335,6088.2400303098,ChannelId_3,0,0
CustomerId_3466,38,3,0.0,0.0,866.0254037844386,ChannelId_3,0,0
CustomerId_3467,7,45,1073992.0,23866.48888888889,74476.08396587403,ChannelId_3,1,0
CustomerId_3468,54,26,80000.0,3076.923076923077,7831.746047583908,ChannelId_2,0,0
CustomerId_347,58,6,6000.0,1000.0,0.0,ChannelId_3,2,1
CustomerId_3470,5,9,6735.0,748.3333333333334,967.0961689511545,ChannelId_3,1,0
CustomerId_3471,20,26,212200.0,8161.538461538462,10279.74034392219,ChannelId_3,1,0
CustomerId_3473,85,5,22000.0,4400.0,5116.150896914593,ChannelId_3,2,1
CustomerId_3474,0,52,40786.0,784.3461538461538,2579.772849740734,ChannelId_3,1,0
CustomerId_3475,25,14,85616.0,6115.428571428572,8794.617214867509,ChannelId_3,0,0
CustomerId_3476,58,18,619068.2,34392.677777777775,54958.510481962185,ChannelId_3,2,1
CustomerId_3477,23,35,194694.25,5562.692857142857,7235.215961370336,ChannelId_3,1,0
CustomerId_3478,17,6,4410.0,735.0,838.0155129829042,ChannelId_2,1,0
CustomerId_3479,5,4,1960.0,490.0,1296.3024338479042,ChannelId_2,1,0
CustomerId_348,68,5,3900.0,780.0,860.6683449505972,ChannelId_3,2,1
CustomerId_3482,72,11,39000.0,3545.4545454545455,5424.272050029135,ChannelId_3,2,1
CustomerId_3483,46,5,900.0,180.0,843.0599029724993,ChannelId_2,0,0
CustomerId_3485,21,1,500.0,500.0,0.0,ChannelId_3,1,0
CustomerId_3486,26,2,3000.0,1500.0,707.1067811865476,ChannelId_3,0,0
CustomerId_3487,5,110,83705.0,760.9545454545455,929.7986107918884,ChannelId_3,1,0
CustomerId_3488,34,1,30000.0,30000.0,0.0,ChannelId_3,0,0
CustomerId_3489,4,5,20000.0,4000.0,6745.368781616021,ChannelId_3,1,0
CustomerId_349,5,40,56725.0,1418.125,2124.46062159135,ChannelId_3,1,0
CustomerId_3490,33,1,1000.0,1000.0,0.0,ChannelId_3,0,0
CustomerId_3491,6,22,48026.0,2183.0,3100.0181105461766,ChannelId_3,1,0
CustomerId_3492,31,4,-11000.0,-2750.0,4924.428900898052,ChannelId_5,0,0
CustomerId_3493,21,6,15900.0,2650.0,6097.04846626628,ChannelId_2,1,0
CustomerId_3494,7,7,13250.0,1892.857142857143,2918.5368154020507,ChannelId_2,1,0
CustomerId_3495,37,2,1000.0,500.0,0.0,ChannelId_3,0,0
CustomerId_3496,0,39,99145.6,2542.194871794872,8425.157180290738,ChannelId_3,1,0
CustomerId_3497,41,58,228715.0,3943.362068965517,11740.981137008466,ChannelId_3,0,0
CustomerId_3498,6,9,643971.0,71552.33333333333,62347.399697180634,ChannelId_3,1,0
CustomerId_350,0,18,70000.0,3888.8888888888887,7028.420363812734,ChannelId_3,1,0
CustomerId_3500,52,4,1900.0,475.0,1304.7988350699889,ChannelId_2,0,0
CustomerId_3501,45,296,708936.0,2395.054054054054,9114.993850725472,ChannelId_3,0,0
CustomerId_3503,15,3,-510.0,-170.0,762.6925986267338,ChannelId_2,1,0
CustomerId_3504,30,36,87850.0,2440.277777777778,2803.946694124563,ChannelId_3,0,0
CustomerId_3505,2,1,1500.0,1500.0,0.0,ChannelId_3,1,0
CustomerId_3506,4,17,28135.0,1655.0,1955.9812115662053,ChannelId_3,1,0
CustomerId_3507,40,11,6350.0,577.2727272727273,780.3696676459293,ChannelId_3,0,0
CustomerId_3508,75,14,28900.0,2064.285714285714,2025.7143632108357,ChannelId_3,2,1
CustomerId_3509,9,42,32753.15,779.8369047619047,2459.921034600638,ChannelId_3,1,0
CustomerId_351,33,2,550.0,275.0,14531.044353383551,ChannelId_3,0,0
CustomerId_3510,18,2,14860.0,7430.0,3436.538956566621,ChannelId_3,1,0
CustomerId_3511,2,47,107890.0,2295.531914893617,4548.9029152813255,ChannelId_3,1,0
CustomerId_3512,64,3,-20.0,-6.666666666666667,1000.0666644445926,ChannelId_2,2,1
CustomerId_3513,33,6,3870.0,645.0,1029.208433700385,ChannelId_3,0,0
CustomerId_3515,1,86,216246.9,2514.498837209302,5367.588912340529,ChannelId_3,1,0
CustomerId_3516,76,2,980.0,490.0,721.2489168102785,ChannelId_2,2,1
CustomerId_3517,30,21,70650.0,3364.285714285714,5881.6346124428455,ChannelId_3,0,0
CustomerId_3519,59,24,19995.0,833.125,1060.3340454986242,ChannelId_3,2,1
CustomerId_352,1,49,190334.0,3884.3673469387754,7051.483268001957,ChannelId_3,1,0
CustomerId_3520,15,1,1000.0,1000.0,0.0,ChannelId_3,1,0
CustomerId_3521,50,30,23170.0,772.3333333333334,850.9738167426829,ChannelId_3,0,0
CustomerId_3522,71,3,-20.0,-6.666666666666667,1000.0666644445926,ChannelId_2,2,1
CustomerId_3523,89,1,1000.0,1000.0,0.0,ChannelId_3,2,1
CustomerId_3524,0,44,31150.0,707.9545454545455,1015.5158605369561,ChannelId_3,1,0
CustomerId_3525,1,113,214630.0,1899.3805309734514,4450.319367188687,ChannelId_3,1,0
CustomerId_3526,15,10,22350.0,2235.0,3385.6765284881476,ChannelId_2,1,0
CustomerId_3527,59,1,4500.0,4500.0,0.0,ChannelId_3,2,1
CustomerId_3528,59,2,110000.0,55000.0,63639.61030678928,ChannelId_3,2,1
CustomerId_3530,0,123,371667.5,3021.6869918699185,4176.055605432651,ChannelId_3,1,0
CustomerId_3533,66,1,1000.0,1000.0,0.0,ChannelId_3,2,1
CustomerId_3534,51,4,58200.0,14550.0,38503.80933535451,ChannelId_3,0,0
CustomerId_3535,0,98,265434.0,2708.5102040816328,6526.163945236205,ChannelId_3,1,0
CustomerId_3536,32,6,20000.0,3333.3333333333335,7814.516406449389,ChannelId_2,0,0
CustomerId_3537,62,1,80000.0,80000.0,0.0,ChannelId_3,2,1
CustomerId_3540,25,11,270000.0,24545.454545454544,26313.9264890804,ChannelId_3,0,0
CustomerId_3541,11,14,17550.0,1253.5714285714287,1799.087833588742,ChannelId_3,1,0
CustomerId_3542,55,5,317000.0,63400.0,67696.38099632801,ChannelId_3,0,0
CustomerId_3543,9,140,277626.0,1983.0428571428572,3582.0280113936915,ChannelId_3,1,0
CustomerId_3545,58,6,6800.0,1133.3333333333333,1965.6211910402947,ChannelId_2,2,1
CustomerId_3547,4,2,10000.0,5000.0,0.0,ChannelId_1,1,0
CustomerId_3548,22,4,6000.0,1500.0,4041.4518843273804,ChannelId_2,1,0
CustomerId_3549,0,49,389432.92,7947.610612244897,17599.990748468736,ChannelId_3,1,0
CustomerId_355,46,7,39000.0,5571.428571428572,6241.184258807054,ChannelId_3,0,0
CustomerId_3550,13,10,37900.0,3790.0,8668.990714033554,ChannelId_3,1,0
CustomerId_3551,2,152,451634.0,2971.2763157894738,5145.392360710746,ChannelId_3,1,0
CustomerId_3554,37,1,10000.0,10000.0,0.0,ChannelId_3,0,0
CustomerId_3555,0,125,287806.0,2302.448,6158.725574410927,ChannelId_3,1,0
CustomerId_3556,53,32,118950.0,3717.1875,6630.122601102121,ChannelId_3,0,0
CustomerId_3557,49,17,39000.0,2294.1176470588234,3518.073085553243,ChannelId_3,0,0
CustomerId_3558,4,23,46000.0,2000.0,2796.444069138194,ChannelId_3,1,0
CustomerId_3559,18,5,20000.0,4000.0,6745.368781616021,ChannelId_3,1,0
CustomerId_356,29,20,30850.0,1542.5,2076.4161305885727,ChannelId_3,0,0
CustomerId_3561,2,24,25665.0,1069.375,1251.8241581093118,ChannelId_3,1,0
CustomerId_3562,25,7,1850.0,264.2857142857143,411.76883251233505,ChannelId_2,0,0
CustomerId_3564,60,4,13000.0,3250.0,7889.86691902975,ChannelId_2,2,1
CustomerId_3566,31,1,500.0,500.0,0.0,ChannelId_3,0,0
CustomerId_3567,24,1,10000.0,10000.0,0.0,ChannelId_3,0,0
CustomerId_3569,2,7,2970.0,424.2857142857143,840.6715003070888,ChannelId_3,1,0
CustomerId_357,46,6,19000.0,3166.6666666666665,6104.643041707408,ChannelId_3,0,0
CustomerId_3570,45,2,20500.0,10250.0,13788.582233137677,ChannelId_3,0,0
CustomerId_3571,19,10,7430.0,743.0,1300.9487990608154,ChannelId_3,1,0
CustomerId_3572,82,4,-10.0,-2.5,707.1244586351119,ChannelId_2,2,1
CustomerId_3573,39,2,9000.0,4500.0,7778.174593052023,ChannelId_2,0,0
CustomerId_3574,48,1,1000.0,1000.0,0.0,ChannelId_3,0,0
CustomerId_3575,50,25,1189000.0,47560.0,83004.05612579022,ChannelId_3,0,0
CustomerId_3577,15,1,1000.0,1000.0,0.0,ChannelId_3,1,0
CustomerId_3578,48,5,6600.0,1320.0,2493.453929792969,ChannelId_2,0,0
CustomerId_3579,14,3,7700.0,2566.6666666666665,2990.5406423142513,ChannelId_3,1,0
CustomerId_3581,31,30,2650000.0,88333.33333333333,130068.77049265619,ChannelId_3,0,0
CustomerId_3582,0,69,66665.0,966.1594202898551,1352.4167216199694,ChannelId_3,1,0
CustomerId_3583,46,5,19000.0,3800.0,6685.805860178712,ChannelId_3,0,0
CustomerId_3589,58,1,1000.0,1000.0,0.0,ChannelId_3,2,1
CustomerId_359,60,10,24000.0,2400.0,4087.9225911349045,ChannelId_3,2,1
CustomerId_3590,0,61,464308.2,7611.609836065574,20575.271165630722,ChannelId_3,1,0
CustomerId_3592,23,2,4000.0,2000.0,0.0,ChannelId_3,1,0
CustomerId_3593,79,2,26000.0,13000.0,0.0,ChannelId_3,2,1
CustomerId_3595,0,23,17770.0,772.6086956521739,3939.925815396787,ChannelId_3,1,0
CustomerId_3597,3,26,66520.0,2558.4615384615386,3325.9172476869503,ChannelId_3,1,0
CustomerId_3599,8,15,31080.0,2072.0,1810.3204136284826,ChannelId_3,1,0
CustomerId_3600,1,74,354772.0,4794.216216216216,6697.207666479563,ChannelId_3,1,0
CustomerId_3601,5,9,80000.0,8888.888888888889,10373.577546396957,ChannelId_3,1,0
CustomerId_3602,0,218,269841.34,1237.8043119266056,2502.7460410494496,ChannelId_3,1,0
CustomerId_3605,0,75,273650.0,3648.6666666666665,5472.628286331929,ChannelId_3,1,0
CustomerId_3608,56,19,29148.4,1534.1263157894737,2155.014254359174,ChannelId_3,0,0
CustomerId_3609,46,12,11207.2,933.9333333333334,1578.3446963848107,ChannelId_3,0,0
CustomerId_361,46,5,19000.0,3800.0,6685.805860178712,ChannelId_3,0,0
CustomerId_3610,28,31,74840.0,2414.1935483870966,6410.139766647604,ChannelId_3,0,0
CustomerId_3611,19,29,40963.0,1412.5172413793102,4209.498889592184,ChannelId_3,1,0
CustomerId_3613,0,236,364103.15,1542.8099576271188,1997.375715409299,ChannelId_3,1,0
CustomerId_3614,1,4,-10.0,-2.5,707.1244586351119,ChannelId_2,1,0
CustomerId_3615,50,3,9780.0,3260.0,6714.372643814164,ChannelId_2,0,0
CustomerId_3616,5,1,1000.0,1000.0,0.0,ChannelId_3,1,0
CustomerId_3617,71,12,89458.0,7454.833333333333,9691.00653214415,ChannelId_3,2,1
CustomerId_362,48,8,28000.0,3500.0,3927.9220242478627,ChannelId_3,0,0
CustomerId_3621,11,10,40000.0,4000.0,6164.414002968976,ChannelId_3,1,0
CustomerId_3622,11,3,9000.0,3000.0,1732.0508075688772,ChannelId_3,1,0
CustomerId_3623,7,3,-510.0,-170.0,762.6925986267338,ChannelId_2,1,0
CustomerId_3624,32,5,20000.0,4000.0,6745.368781616021,ChannelId_1,0,0
CustomerId_3625,29,8,40000.0,5000.0,7704.358692139331,ChannelId_2,0,0
CustomerId_3626,0,14,50000.0,3571.4285714285716,8741.715073003834,ChannelId_2,1,0
CustomerId_3627,46,1,1500.0,1500.0,0.0,ChannelId_3,0,0
CustomerId_3628,27,17,19000.0,1117.6470588235295,1005.5814823509127,ChannelId_3,0,0
CustomerId_3629,55,2,22000.0,11000.0,12727.922061357855,ChannelId_3,0,0
CustomerId_3630,65,2,22000.0,11000.0,0.0,ChannelId_3,2,1
CustomerId_3631,18,5,20000.0,4000.0,6745.368781616021,ChannelId_3,1,0
CustomerId_3632,3,21,6865.0,326.9047619047619,1004.8463019169601,ChannelId_3,1,0
CustomerId_3633,38,1,500.0,500.0,0.0,ChannelId_3,0,0
CustomerId_3634,33,2085,2628793.0,1260.8119904076739,5388.206927594541,ChannelId_3,0,0
CustomerId_3635,0,55,349801.96,6360.0356363636365,8861.137664952501,ChannelId_3,1,0
CustomerId_3636,4,51,339700.0,6660.78431372549,9004.889303736554,ChannelId_3,1,0
CustomerId_3637,9,14,9750.0,696.4285714285714,633.8115121761618,ChannelId_3,1,0
CustomerId_3638,0,338,780466.16,2309.0714792899407,3696.508363264668,ChannelId_3,1,0
CustomerId_3639,37,1,2000.0,2000.0,0.0,ChannelId_3,0,0
CustomerId_3641,19,9,40000.0,4444.444444444444,6463.573143221772,ChannelId_3,1,0
CustomerId_3642,18,10,100000.0,10000.0,11566.61863582727,ChannelId_3,1,0
CustomerId_3643,18,5,20000.0,4000.0,6745.368781616021,ChannelId_3,1,0
CustomerId_3645,4,11,180075.0,16370.454545454546,37031.69032764677,ChannelId_3,1,0
CustomerId_3646,60,3,74000.0,24666.666666666668,47961.7903474561,ChannelId_2,2,1
CustomerId_3647,89,2,490.0,245.0,360.62445840513925,ChannelId_2,2,1
CustomerId_3648,6,17,157720.0,9277.64705882353,17182.499192278377,ChannelId_2,1,0
CustomerId_3649,13,1,10000.0,10000.0,0.0,ChannelId_3,1,0
CustomerId_3650,1,44,51740.0,1175.909090909091,2147.032910116828,ChannelId_3,1,0
CustomerId_3651,6,18,28654.0,1591.888888888889,1951.7643869643236,ChannelId_3,1,0
CustomerId_3653,38,1,100000.0,100000.0,0.0,ChannelId_3,0,0
CustomerId_3654,5,14,60000.0,4285.714285714285,6169.759644097497,ChannelId_3,1,0
CustomerId_3655,11,27,78250.0,2898.1481481481483,3822.5917879376,ChannelId_3,1,0
CustomerId_3656,1,62,121965.0,1967.1774193548388,5099.360324796111,ChannelId_3,1,0
CustomerId_3658,55,47,142727.0,3036.744680851064,9445.832795167642,ChannelId_3,0,0
CustomerId_3659,46,6,19000.0,3166.6666666666665,7626.707459098367,ChannelId_2,0,0
CustomerId_366,18,8,6000.0,750.0,1306.8500843085035,ChannelId_2,1,0
CustomerId_3660,42,1,500.0,500.0,0.0,ChannelId_3,0,0
CustomerId_3663,11,11,169800.0,15436.363636363636,10479.148126376755,ChannelId_3,1,0
CustomerId_3664,19,1,1000000.0,1000000.0,0.0,ChannelId_3,1,0
CustomerId_3665,69,2,10000.0,5000.0,0.0,ChannelId_3,2,1
CustomerId_3666,32,6,20000.0,3333.3333333333335,7814.516406449389,ChannelId_2,0,0
CustomerId_3667,17,6,6450.0,1075.0,2159.5346720995244,ChannelId_2,1,0
CustomerId_3668,4,6,30000.0,5000.0,6511.528238439882,ChannelId_3,1,0
CustomerId_3670,0,13,79916.0,6147.384615384615,10220.080442756323,ChannelId_3,1,0
CustomerId_3671,8,1,10000.0,10000.0,0.0,ChannelId_3,1,0
CustomerId_3672,2,106,100631.0,949.3490566037735,1936.4220763954029,ChannelId_3,1,0
CustomerId_3673,56,1,10000.0,10000.0,0.0,ChannelId_3,0,0
CustomerId_3678,19,48,98041.0,2042.5208333333333,5493.825151697957,ChannelId_3,1,0
CustomerId_368,23,2,25000.0,12500.0,10606.601717798212,ChannelId_3,1,0
CustomerId_3680,11,19,80000.0,4210.526315789473,5779.193978483131,ChannelId_3,1,0
CustomerId_3681,67,1,5000.0,5000.0,0.0,ChannelId_3,2,1
CustomerId_3682,85,2,475.0,237.5,371.23106012293744,ChannelId_2,2,1
CustomerId_3683,6,24,11875.0,494.7916666666667,604.6908645470565,ChannelId_2,1,0
CustomerId_3684,12,5,1980.0,396.0,896.7050797224247,ChannelId_3,1,0
CustomerId_3685,19,5,20000.0,4000.0,6745.368781616021,ChannelId_3,1,0
CustomerId_3686,89,3,1370.0,456.6666666666667,433.16663460305125,ChannelId_1,2,1
CustomerId_3687,26,1,1500.0,1500.0,0.0,ChannelId_3,0,0
CustomerId_3688,11,25,120000.0,4800.0,6278.269400612454,ChannelId_3,1,0
CustomerId_3689,11,9,40000.0,4444.444444444444,6559.556218051475,ChannelId_3,1,0
CustomerId_369,0,16,80000.0,5000.0,8132.240363721016,ChannelId_3,1,0
CustomerId_3690,28,40,416215.0,10405.375,20076.58801674803,ChannelId_3,0,0
CustomerId_3691,80,1,10000.0,10000.0,0.0,ChannelId_3,2,1
CustomerId_3693,31,2,980.0,490.0,721.2489168102785,ChannelId_1,0,0
CustomerId_3694,8,88,42840.0,486.8181818181818,498.3975366042733,ChannelId_3,1,0
CustomerId_3696,59,7,10000.0,1428.5714285714287,534.5224838248488,ChannelId_3,2,1
CustomerId_3697,10,8,22010.0,2751.25,3609.572343089968,ChannelId_3,1,0
CustomerId_3698,11,5,20000.0,4000.0,6745.368781616021,ChannelId_3,1,0
CustomerId_3700,80,1,5000.0,5000.0,0.0,ChannelId_3,2,1
CustomerId_3701,26,40,1062500.0,26562.5,49028.79681031003,ChannelId_3,0,0
CustomerId_3703,0,46,211975.0,4608.152173913043,5578.1469801255735,ChannelId_3,1,0
CustomerId_3706,24,115,237590.0,2066.0,7717.821600889585,ChannelId_3,0,0
CustomerId_3707,11,35,120000.0,3428.5714285714284,5476.128485826215,ChannelId_3,1,0
CustomerId_3708,86,1,20000.0,20000.0,0.0,ChannelId_3,2,1
CustomerId_3711,6,81,93432.0,1153.4814814814815,2157.521373654912,ChannelId_3,1,0
CustomerId_3712,5,39,288260.8,7391.302564102564,9863.598138276635,ChannelId_3,1,0
CustomerId_3714,8,7,26000.0,3714.285714285714,6872.997543873796,ChannelId_3,1,0
CustomerId_3715,3,34,33770.0,993.2352941176471,1092.3861027605835,ChannelId_3,1,0
CustomerId_3716,14,24,67291.0,2803.7916666666665,5767.3763455519265,ChannelId_3,1,0
CustomerId_3717,9,4,14840.0,3710.0,4965.5211206881395,ChannelId_2,1,0
CustomerId_3719,27,1,500.0,500.0,0.0,ChannelId_3,0,0
CustomerId_3720,12,50,36494.0,729.88,733.4466478934391,ChannelId_3,1,0
